,Tournament,Date,Series,Court,Surface,Round,Best of,source,Score,Sets,Power_Rating,target,Rank_Source,Rank_Target,Pts_Source,Pts_Target,Odd_Source,Odd_Target
47866,Australian Open,15/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Millman J.,7-5 6-4 6-1   ,3,1,Coric B.,122,46,476,1036,2.1,1.72
47867,Australian Open,15/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Mayer L.,2-6 6-7 3-6   ,3,1,Jarry N.,52,101,929,550,1.44,2.75
47868,Australian Open,15/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Ruud C.,6-3 3-6 6-7 7-5 11-9 ,5,4,Halys Q.,138,134,422,436,1.8,2.0
47869,Australian Open,15/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Bemelmans R.,4-6 4-6 7-6 6-7  ,4,3,Pouille L.,117,18,488,2235,5.0,1.16
47870,Australian Open,15/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Kyrgios N.,6-1 6-2 6-4   ,3,1,Dutra Silva R.,17,98,2260,566,1.02,19.0
47871,Australian Open,15/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,1-6 1-6 1-6   ,3,1,Estrella Burgos V.,1,79,10600,677,1.005,29.0
47872,Australian Open,15/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Jaziri M.,6-7 3-6 6-3 7-5 6-3 ,5,4,Caruso S.,100,210,560,254,1.66,2.2
47873,Australian Open,15/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Sousa J.,4-6 3-6 6-4 7-6 1-6 ,5,4,Brown D.,70,129,720,442,1.36,3.25
47874,Australian Open,15/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Tsonga J.W.,6-4 6-4 6-1   ,3,1,King K.,15,214,2320,248,1.08,8.0
47875,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Lacko L.,7-6 5-7 4-6 6-7  ,4,3,Raonic M.,86,23,621,1750,5.5,1.14
47876,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Vesely J.,6-4 6-3 6-3   ,3,1,Safranek V.,64,225,815,236,1.25,4.0
47877,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Fucsovics M.,2-6 3-6 6-4 5-7  ,4,3,Albot R.,80,87,674,618,1.44,2.75
47878,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,6-1 7-5 7-5   ,3,1,Bautista Agut R.,40,21,1225,2015,2.75,1.44
47879,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Benneteau J.,7-6 6-7 4-6 1-6  ,4,3,Daniel T.,59,96,855,585,1.53,2.5
47880,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Mannarino A.,6-4 6-4 6-4   ,3,1,Berrettini M.,27,130,1625,442,1.3,3.5
47881,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Kicker N.,3-6 1-6 6-4 6-3 3-6 ,5,4,Thompson J.,93,99,590,564,5.5,1.14
47882,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Marterer M.,6-0 6-3 6-4   ,3,1,Stebe C.M.,94,83,587,645,1.53,2.5
47883,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Sonego L.,3-6 5-7 7-6 5-7  ,4,3,Haase R.,219,43,243,1175,3.75,1.28
47884,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Querrey S.,6-3 6-4 6-2   ,3,1,Lopez F.,13,38,2535,1295,1.72,2.1
47885,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,1-6 6-7 5-7   ,3,1,Fabbiano T.,4,73,4610,701,1.01,23.0
47886,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Goffin D.,6-7 6-3 6-2 6-4  ,4,3,Bachinger M.,7,182,3775,280,1.03,15.0
47887,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Gojowczyk P.,3-6 3-6 1-6   ,3,1,Kukushkin M.,62,69,827,730,1.53,2.5
47888,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,6-3 6-4 2-6 7-6  ,4,3,Berankis R.,8,136,3060,433,1.5,2.62
47889,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Ramos-Vinolas A.,2-6 3-6 4-6   ,3,1,Donaldson J.,22,54,1845,878,2.1,1.72
47890,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Donskoy E.,6-4 6-4 6-4   ,3,1,Mayer F.,72,68,710,733,1.57,2.37
47891,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Kudla D.,7-6 3-6 6-7 2-6  ,4,3,Johnson S.,190,48,272,1010,3.75,1.28
47892,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,6-1 6-2 6-4   ,3,1,Young D.,14,63,2335,816,1.07,8.0
47893,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Sandgren T.,4-6 6-7 2-6   ,3,1,Chardy J.,97,84,583,640,2.1,1.72
47894,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Smyczek T.,6-3 6-7 6-3 6-3  ,4,3,Popyrin A.,131,550,441,55,1.28,3.75
47895,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Fognini F.,4-6 4-6 5-7   ,3,1,Zeballos H.,25,66,1715,768,1.22,4.33
47896,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Struff J.L.,6-1 6-2 6-4   ,3,1,Kwon S.W.,55,174,870,301,1.2,4.5
47897,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Medvedev D.,2-6 7-6 6-7 4-6  ,4,3,Kokkinakis T.,53,216,884,245,2.2,1.66
47898,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,6-3 7-6 6-4   ,3,1,Munar J.,39,187,1265,275,1.08,8.0
47899,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Gasquet R.,1-6 4-6 5-7   ,3,1,Kavcic B.,31,106,1375,540,1.03,15.0
47900,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Khachanov K.,7-6 7-6 6-4   ,3,1,Polansky P.,47,139,1030,401,1.2,4.5
47901,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Garcia-Lopez G.,0-6 7-6 1-6 4-6  ,4,3,Paire B.,71,42,720,1190,2.75,1.44
47902,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,6-3 3-6 6-0 6-1  ,4,3,De Minaur A.,20,127,2050,453,1.44,2.75
47903,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,3-6 4-6 3-6   ,3,1,Bedene A.,2,51,9605,968,1.01,21.0
47904,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Thiem D.,6-4 6-4 6-4   ,3,1,Pella G.,5,56,4060,864,1.25,4.0
47905,Australian Open,16/01/2018,Grand Slam,Outdoor,Hard,1st Round,5,Del Potro J.M.,3-6 4-6 3-6   ,3,1,Tiafoe F.,10,81,2725,656,1.1,7.0
47906,Australian Open,17/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Basilashvili N.,7-5 6-1 6-3   ,3,1,Bemelmans R.,61,117,836,488,1.72,2.1
47907,Australian Open,17/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Muller G.,5-7 4-6 7-6 6-3 2-6 ,5,4,Jaziri M.,28,100,1490,560,1.12,6.0
47908,Australian Open,17/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Seppi A.,6-1 6-3 6-4   ,3,1,Nishioka Y.,76,168,686,318,1.57,2.37
47909,Australian Open,17/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Tsonga J.W.,6-3 3-6 6-1 6-7 5-7 ,5,4,Shapovalov D.,15,50,2320,986,1.61,2.3
47910,Australian Open,17/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Edmund K.,6-2 6-2 6-4   ,3,1,Istomin D.,49,60,992,848,1.4,3.0
47911,Australian Open,17/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Karlovic I.,6-7 7-6 5-7 6-4 10-12 ,5,4,Sugita Y.,89,41,615,1200,2.5,1.53
47912,Australian Open,17/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Cilic M.,6-1 7-5 6-2   ,3,1,Sousa J.,6,70,3805,720,1.08,8.0
47913,Australian Open,17/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Dzumhur D.,5-7 6-3 4-6 1-6  ,4,3,Millman J.,30,122,1391,476,2.37,1.57
47914,Australian Open,17/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Harrison R.,6-4 7-6 6-4   ,3,1,Cuevas P.,45,34,1115,1345,1.61,2.25
47915,Australian Open,17/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,3-6 4-6 6-7   ,3,1,Mayer L.,1,52,10600,929,1.02,17.0
47916,Australian Open,17/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Schwartzman D.,6-4 6-2 6-3   ,3,1,Ruud C.,26,138,1675,422,1.25,4.0
47917,Australian Open,17/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Rublev A.,4-6 7-6 4-6 2-6  ,4,3,Baghdatis M.,32,123,1373,474,1.44,2.75
47918,Australian Open,17/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Kyrgios N.,7-5 6-4 7-6   ,3,1,Troicki V.,17,65,2260,800,1.06,10.0
47919,Australian Open,17/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Dimitrov G.,6-4 2-6 4-6 6-0 6-8 ,5,4,Mcdonald M.,3,186,4990,277,1.02,19.0
47920,Australian Open,17/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Dolgopolov O.,7-6 6-3 6-4   ,3,1,Ebden M.,37,78,1296,684,1.53,2.5
47921,Australian Open,18/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Fucsovics M.,4-6 6-7 6-4 2-6  ,4,3,Querrey S.,80,13,674,2535,3.4,1.33
47922,Australian Open,18/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Ramos-Vinolas A.,6-4 6-2 7-6   ,3,1,Smyczek T.,22,131,1845,441,1.44,2.75
47923,Australian Open,18/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Thiem D.,7-6 6-3 3-6 2-6 3-6 ,5,4,Kudla D.,5,190,4060,272,1.06,10.0
47924,Australian Open,18/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Kicker N.,6-2 7-5 1-6 7-5  ,4,3,Lacko L.,93,86,590,621,5.5,1.14
47925,Australian Open,18/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Berdych T.,3-6 6-2 2-6 3-6  ,4,3,Garcia-Lopez G.,20,71,2050,720,1.14,5.5
47926,Australian Open,18/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Mannarino A.,6-3 7-6 5-7 6-3  ,4,3,Vesely J.,27,64,1625,815,1.4,3.0
47927,Australian Open,18/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Fognini F.,6-2 3-6 4-6 1-6  ,4,3,Donskoy E.,25,72,1715,710,1.3,3.5
47928,Australian Open,18/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Del Potro J.M.,6-4 7-6 6-7 6-4  ,4,3,Khachanov K.,10,47,2725,1030,1.16,5.0
47929,Australian Open,18/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,6-4 3-6 1-6 3-6  ,4,3,Monfils G.,14,39,2335,1265,1.25,4.0
47930,Australian Open,18/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Benneteau J.,1-6 7-6 6-1 7-6  ,4,3,Goffin D.,59,7,855,3775,8.0,1.08
47931,Australian Open,18/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Chung H.,6-7 1-6 1-6   ,3,1,Medvedev D.,58,53,857,884,1.44,2.75
47932,Australian Open,18/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Gasquet R.,6-2 6-2 6-3   ,3,1,Sonego L.,31,219,1375,243,1.1,7.0
47933,Australian Open,18/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Marterer M.,4-6 6-4 6-7 6-3 3-6 ,5,4,Verdasco F.,94,40,587,1225,3.5,1.28
47934,Australian Open,18/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Zverev A.,6-1 6-3 4-6 6-3  ,4,3,Gojowczyk P.,4,62,4610,827,1.16,5.0
47935,Australian Open,18/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Sandgren T.,2-6 1-6 4-6   ,3,1,Wawrinka S.,97,8,583,3060,3.25,1.36
47936,Australian Open,18/01/2018,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,6-4 6-4 7-6   ,3,1,Struff J.L.,2,55,9605,870,1.02,19.0
47937,Australian Open,19/01/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Edmund K.,6-7 6-3 6-4 0-6 5-7 ,5,4,Basilashvili N.,49,61,992,836,1.22,4.33
47938,Australian Open,19/01/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Carreno Busta P.,7-6 4-6 7-5 7-5  ,4,3,Muller G.,11,28,2615,1490,1.61,2.3
47939,Australian Open,19/01/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Dimitrov G.,3-6 6-4 4-6 4-6  ,4,3,Rublev A.,3,32,4990,1373,1.44,2.75
47940,Australian Open,19/01/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Seppi A.,6-3 7-6 6-7 6-7 9-7 ,5,4,Karlovic I.,76,89,686,615,1.53,2.5
47941,Australian Open,19/01/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Schwartzman D.,7-6 2-6 3-6 3-6  ,4,3,Dolgopolov O.,26,37,1675,1296,2.1,1.72
47942,Australian Open,19/01/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Kyrgios N.,7-6 4-6 7-6 7-6  ,4,3,Tsonga J.W.,17,15,2260,2320,1.4,3.0
47943,Australian Open,19/01/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,1-6 3-6 1-6   ,3,1,Dzumhur D.,1,30,10600,1391,1.02,17.0
47944,Australian Open,19/01/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Cilic M.,7-6 6-3 7-6   ,3,1,Harrison R.,6,45,3805,1115,1.14,5.5
47945,Australian Open,20/01/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Sandgren T.,7-5 3-6 5-7 6-7  ,4,3,Marterer M.,97,94,583,587,2.2,1.66
47946,Australian Open,20/01/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Thiem D.,6-4 6-2 7-5   ,3,1,Mannarino A.,5,27,4060,1625,1.3,3.5
47947,Australian Open,20/01/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Fognini F.,6-3 2-6 1-6 6-4 3-6 ,5,4,Benneteau J.,25,59,1715,855,1.44,2.75
47948,Australian Open,20/01/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Chung H.,5-7 7-6 2-6 6-3 6-0 ,5,4,Zverev A.,58,4,857,4610,2.25,1.61
47949,Australian Open,20/01/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Fucsovics M.,3-6 3-6 2-6   ,3,1,Kicker N.,80,93,674,590,1.16,5.0
47950,Australian Open,20/01/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Berdych T.,6-3 6-3 6-2   ,3,1,Del Potro J.M.,20,10,2050,2725,2.37,1.57
47951,Australian Open,20/01/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,2-6 3-6 3-6   ,3,1,Ramos-Vinolas A.,14,22,2335,1845,1.08,8.0
47952,Australian Open,20/01/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,6-2 7-5 6-4   ,3,1,Gasquet R.,2,31,9605,1375,1.07,9.0
47953,Australian Open,21/01/2018,Grand Slam,Outdoor,Hard,4th Round,5,Cilic M.,7-6 3-6 6-7 6-7  ,4,3,Carreno Busta P.,6,11,3805,2615,1.25,4.0
47954,Australian Open,21/01/2018,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,6-3 6-7 6-3 6-3  ,4,3,Schwartzman D.,1,26,10600,1675,1.06,10.0
47955,Australian Open,21/01/2018,Grand Slam,Outdoor,Hard,4th Round,5,Edmund K.,7-6 5-7 2-6 3-6  ,4,3,Seppi A.,49,76,992,686,1.36,3.25
47956,Australian Open,21/01/2018,Grand Slam,Outdoor,Hard,4th Round,5,Dimitrov G.,7-6 7-6 4-6 7-6  ,4,3,Kyrgios N.,3,17,4990,2260,2.3,1.61
47957,Australian Open,22/01/2018,Grand Slam,Outdoor,Hard,4th Round,5,Berdych T.,1-6 4-6 4-6   ,3,1,Fognini F.,20,25,2050,1715,1.3,3.5
47958,Australian Open,22/01/2018,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,6-4 7-6 6-2   ,3,1,Fucsovics M.,2,80,9605,674,1.02,17.0
47959,Australian Open,22/01/2018,Grand Slam,Outdoor,Hard,4th Round,5,Sandgren T.,2-6 6-4 6-7 7-6 3-6 ,5,4,Thiem D.,97,5,583,4060,7.0,1.1
47960,Australian Open,22/01/2018,Grand Slam,Outdoor,Hard,4th Round,5,Chung H.,7-6 7-5 7-6   ,3,1,Djokovic N.,58,14,857,2335,4.0,1.25
47961,Australian Open,23/01/2018,Grand Slam,Outdoor,Hard,Quarterfinals,5,Edmund K.,4-6 6-3 3-6 4-6  ,4,3,Dimitrov G.,49,3,992,4990,3.75,1.28
47962,Australian Open,24/01/2018,Grand Slam,Outdoor,Hard,Quarterfinals,5,Chung H.,6-4 7-6 6-3   ,3,1,Sandgren T.,58,97,857,583,1.25,4.0
47963,Australian Open,24/01/2018,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,6-7 3-6 4-6   ,3,1,Berdych T.,2,20,9605,2050,1.14,5.5
47964,Australian Open,25/01/2018,Grand Slam,Outdoor,Hard,Semifinals,5,Cilic M.,6-2 7-6 6-2   ,3,1,Edmund K.,6,49,3805,992,1.33,3.4
47965,Australian Open,28/01/2018,Grand Slam,Outdoor,Hard,The Final,5,Federer R.,2-6 7-6 3-6 6-3 1-6 ,5,4,Cilic M.,2,6,9605,3805,1.22,4.5
47966,Open Sud de France,05/02/2018,ATP250,Indoor,Hard,1st Round,3,Paire B.,6-4 6-4    ,2,2,Zverev M.,44,53,1110,952,1.5,2.5
47967,Open Sud de France,05/02/2018,ATP250,Indoor,Hard,1st Round,3,Rublev A.,4-6 4-6    ,2,2,Garcia-Lopez G.,36,69,1310,755,1.33,3.25
47968,Open Sud de France,06/02/2018,ATP250,Indoor,Hard,1st Round,3,Taberner C.,7-6 7-6    ,2,2,Gombos N.,190,137,281,431,3.75,1.25
47969,Open Sud de France,06/02/2018,ATP250,Indoor,Hard,1st Round,3,Chardy J.,6-4 5-7 5-7   ,3,4,Tsitsipas S.,91,78,605,678,2.1,1.66
47970,Open Sud de France,06/02/2018,ATP250,Indoor,Hard,1st Round,3,Berankis R.,6-3 7-6    ,2,2,Benneteau J.,117,55,498,923,2.75,1.4
47971,Open Sud de France,06/02/2018,ATP250,Indoor,Hard,1st Round,3,Simon G.,1-6 6-4 6-7   ,3,4,Maden Y.,64,142,815,399,1.25,3.75
47972,Open Sud de France,06/02/2018,ATP250,Indoor,Hard,1st Round,3,Khachanov K.,6-7 6-3 6-4   ,3,4,Ferrer D.,49,39,1030,1280,1.72,2.0
47973,Open Sud de France,07/02/2018,ATP250,Indoor,Hard,1st Round,3,Herbert P.H.,6-7 7-6 4-6   ,3,4,De Schepper K.,76,146,690,392,1.83,1.83
47974,Open Sud de France,07/02/2018,ATP250,Indoor,Hard,1st Round,3,Millman J.,5-7 6-3 6-4   ,3,4,Sugita Y.,109,41,521,1235,1.44,2.62
47975,Open Sud de France,07/02/2018,ATP250,Indoor,Hard,1st Round,3,Bemelmans R.,1-6 2-6    ,2,2,Hemery C.,121,148,478,381,1.66,2.1
47976,Open Sud de France,07/02/2018,ATP250,Indoor,Hard,1st Round,3,Gasquet R.,6-0 6-3    ,2,2,Medvedev D.,33,56,1375,919,1.36,3.0
47977,Open Sud de France,07/02/2018,ATP250,Indoor,Hard,2nd Round,3,Goffin D.,4-6 2-6    ,2,2,Simon G.,7,64,3460,815,1.28,3.5
47978,Open Sud de France,07/02/2018,ATP250,Indoor,Hard,2nd Round,3,Rublev A.,6-2 6-1    ,2,2,Chardy J.,36,91,1310,605,1.5,2.5
47979,Open Sud de France,08/02/2018,ATP250,Indoor,Hard,2nd Round,3,Khachanov K.,2-6 6-7    ,2,2,Berankis R.,49,117,1030,498,1.4,2.75
47980,Open Sud de France,08/02/2018,ATP250,Indoor,Hard,2nd Round,3,Dzumhur D.,7-5 6-4    ,2,2,Bemelmans R.,30,121,1471,478,1.57,2.25
47981,Open Sud de France,08/02/2018,ATP250,Indoor,Hard,2nd Round,3,Gasquet R.,6-7 7-5 3-6   ,3,4,Herbert P.H.,33,76,1375,690,1.16,5.0
47982,Open Sud de France,08/02/2018,ATP250,Indoor,Hard,2nd Round,3,Tsonga J.W.,7-6 6-7 7-6   ,3,4,Mahut N.,19,105,2050,527,1.14,5.5
47983,Open Sud de France,08/02/2018,ATP250,Indoor,Hard,2nd Round,3,Pouille L.,1-6 2-6    ,2,2,Taberner C.,17,190,2235,281,1.12,6.0
47984,Open Sud de France,08/02/2018,ATP250,Indoor,Hard,2nd Round,3,Paire B.,6-4 7-6    ,2,2,Millman J.,44,109,1110,521,1.61,2.2
47985,Open Sud de France,09/02/2018,ATP250,Indoor,Hard,Quarterfinals,3,Goffin D.,4-6 4-6    ,2,2,Khachanov K.,7,49,3460,1030,1.3,3.5
47986,Open Sud de France,09/02/2018,ATP250,Indoor,Hard,Quarterfinals,3,Gasquet R.,6-4 6-2    ,2,2,Dzumhur D.,33,30,1375,1471,1.3,3.5
47987,Open Sud de France,09/02/2018,ATP250,Indoor,Hard,Quarterfinals,3,Tsonga J.W.,4-6 6-7    ,2,2,Rublev A.,19,36,2050,1310,1.66,2.2
47988,Open Sud de France,09/02/2018,ATP250,Indoor,Hard,Quarterfinals,3,Pouille L.,6-1 6-4    ,2,2,Paire B.,17,44,2235,1110,1.53,2.5
47989,Open Sud de France,10/02/2018,ATP250,Indoor,Hard,Semifinals,3,Gasquet R.,4-6 6-0 3-6   ,3,4,Goffin D.,33,7,1375,3460,2.3,1.61
47990,Open Sud de France,11/02/2018,ATP250,Indoor,Hard,The Final,3,Pouille L.,7-6 6-4    ,2,2,Gasquet R.,17,33,2235,1375,2.25,1.61
47991,Ecuador Open,05/02/2018,ATP250,Outdoor,Clay,1st Round,3,Moutet C.,4-6 7-6 2-6   ,3,4,Menendez-Maceiras A.,152,131,361,446,1.61,2.2
47992,Ecuador Open,05/02/2018,ATP250,Outdoor,Clay,1st Round,3,Martin A.,7-5 6-4    ,2,2,Dutra Silva R.,156,101,344,531,1.66,2.1
47993,Ecuador Open,05/02/2018,ATP250,Outdoor,Clay,1st Round,3,Travaglia S.,4-6 7-5 5-7   ,3,4,Andujar P.,135,1753,442,1,1.44,2.62
47994,Ecuador Open,05/02/2018,ATP250,Outdoor,Clay,1st Round,3,Ruud C.,7-5 6-0    ,2,2,Berlocq C.,122,119,476,494,1.57,2.25
47995,Ecuador Open,06/02/2018,ATP250,Outdoor,Clay,1st Round,3,Estrella Burgos V.,6-4 4-6 2-6   ,3,4,Bellucci T.,86,108,642,521,1.57,2.25
47996,Ecuador Open,06/02/2018,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,7-6 6-3    ,2,2,Gaio F.,107,247,523,211,1.36,3.0
47997,Ecuador Open,06/02/2018,ATP250,Outdoor,Clay,1st Round,3,Monteiro T.,4-6 6-7    ,2,2,Zeballos H.,118,66,495,768,2.1,1.66
47998,Ecuador Open,07/02/2018,ATP250,Outdoor,Clay,1st Round,3,Giannessi A.,6-3 6-4    ,2,2,Polansky P.,159,141,343,401,1.4,2.75
47999,Ecuador Open,07/02/2018,ATP250,Outdoor,Clay,1st Round,3,Jarry N.,7-6 2-6 6-7   ,3,4,Bagnis F.,95,195,557,275,1.72,2.0
48000,Ecuador Open,07/02/2018,ATP250,Outdoor,Clay,1st Round,3,Karlovic I.,6-4 6-7 7-6   ,3,4,Escobedo E.,90,133,615,444,1.53,2.37
48001,Ecuador Open,07/02/2018,ATP250,Outdoor,Clay,1st Round,3,Melzer G.,4-6 2-6    ,2,2,Cecchinato M.,98,99,545,543,1.53,2.37
48002,Ecuador Open,07/02/2018,ATP250,Outdoor,Clay,1st Round,3,Quiroz R.,7-6 6-3    ,2,2,Hanfmann Y.,282,113,176,504,2.75,1.4
48003,Ecuador Open,08/02/2018,ATP250,Outdoor,Clay,2nd Round,3,Melzer G.,6-4 1-6 4-6   ,3,4,Estrella Burgos V.,98,86,545,642,1.66,2.1
48004,Ecuador Open,08/02/2018,ATP250,Outdoor,Clay,2nd Round,3,Carballes Baena R.,7-6 7-5    ,2,2,Lorenzi P.,107,46,523,1085,2.1,1.66
48005,Ecuador Open,08/02/2018,ATP250,Outdoor,Clay,2nd Round,3,Jarry N.,6-4 6-7 3-6   ,3,4,Travaglia S.,95,135,557,442,1.53,2.37
48006,Ecuador Open,08/02/2018,ATP250,Outdoor,Clay,2nd Round,3,Moutet C.,7-5 6-7 7-6   ,3,4,Karlovic I.,152,90,361,615,2.25,1.57
48007,Ecuador Open,08/02/2018,ATP250,Outdoor,Clay,2nd Round,3,Ramos-Vinolas A.,3-6 6-3 3-6   ,3,4,Quiroz R.,21,282,1925,176,1.14,5.5
48008,Ecuador Open,08/02/2018,ATP250,Outdoor,Clay,2nd Round,3,Monteiro T.,7-6 4-6 7-5   ,3,4,Giannessi A.,118,159,495,343,1.57,2.25
48009,Ecuador Open,08/02/2018,ATP250,Outdoor,Clay,2nd Round,3,Monfils G.,4-6 6-3 4-6   ,3,4,Ruud C.,43,122,1130,476,1.36,3.0
48010,Ecuador Open,08/02/2018,ATP250,Outdoor,Clay,2nd Round,3,Martin A.,6-4 6-2    ,2,2,Carreno Busta P.,156,10,344,2705,3.75,1.25
48011,Ecuador Open,09/02/2018,ATP250,Outdoor,Clay,Quarterfinals,3,Carballes Baena R.,6-3 2-6 6-7   ,3,4,Jarry N.,107,95,523,557,2.0,1.8
48012,Ecuador Open,09/02/2018,ATP250,Outdoor,Clay,Quarterfinals,3,Martin A.,6-3 6-4    ,2,2,Moutet C.,156,152,344,361,1.72,2.1
48013,Ecuador Open,09/02/2018,ATP250,Outdoor,Clay,Quarterfinals,3,Monteiro T.,4-6 6-2 4-6   ,3,4,Monfils G.,118,43,495,1130,4.33,1.22
48014,Ecuador Open,09/02/2018,ATP250,Outdoor,Clay,Quarterfinals,3,Ramos-Vinolas A.,6-2 6-4    ,2,2,Melzer G.,21,98,1925,545,1.66,2.2
48015,Ecuador Open,10/02/2018,ATP250,Outdoor,Clay,Semifinals,3,Carballes Baena R.,6-4 3-6 2-6   ,3,4,Martin A.,107,156,523,344,1.8,2.0
48016,Ecuador Open,10/02/2018,ATP250,Outdoor,Clay,Semifinals,3,Ramos-Vinolas A.,6-4 6-7 6-4   ,3,4,Monteiro T.,21,118,1925,495,1.36,3.25
