,Tournament,Date,Series,Court,Surface,Round,Best of,source,Score,Sets,Power_Rating,target,Rank_Source,Rank_Target,Pts_Source,Pts_Target,Odd_Source,Odd_Target
55890,US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Zapata Miralles B.,5-7 7-6 4-6 6-3 6-3 ,5,4,Lopez F.,116,97,702,813,1.66,2.2
55891,US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Laaksonen H.,6-7 6-7 1-6   ,3,1,Millman J.,130,43,613,1480,2.5,1.53
55892,US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Gojowczyk P.,1-6 6-1 6-2 5-7 6-4 ,5,4,Humbert U.,141,26,563,2090,4.5,1.2
55893,US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Auger-Aliassime F.,6-7 6-3 6-7 6-7  ,4,3,Donskoy E.,15,152,2828,498,1.07,9.0
55894,US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Rublev A.,6-3 7-6 6-3   ,3,1,Karlovic I.,7,221,6400,309,1.05,11.0
55895,US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Martinez P.,6-4 6-4 6-7 2-6 2-6 ,5,4,Duckworth J.,75,68,950,1004,2.75,1.44
55896,US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Garin C.,6-3 4-6 6-4 7-6  ,4,3,Gombos N.,19,111,2510,740,1.3,3.5
55897,US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Andujar P.,6-3 6-4 4-6 4-6 2-6 ,5,4,Kukushkin M.,74,129,970,614,2.62,1.5
55898,US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Nakashima B.,7-6 7-6 6-3   ,3,1,Isner J.,84,22,893,2238,2.5,1.53
55899,US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Giron M.,3-6 4-6 5-7   ,3,1,Hoang A.,64,150,1037,505,1.22,4.33
55900,US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Mannarino A.,3-6 4-6 6-4 6-3 6-3 ,5,4,Herbert P.H.,44,104,1469,773,2.75,1.44
55901,US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Tsitsipas S.,6-2 6-7 6-3 3-6 4-6 ,5,4,Murray A.,3,112,8350,740,1.07,9.0
55902,US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Ruud C.,6-3 6-2 6-2   ,3,1,Sugita Y.,11,131,3455,612,1.06,10.0
55903,US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Dimitrov G.,1-6 6-7 3-6   ,3,1,Riffice S.,18,542,2511,63,1.05,11.0
55904,US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Trungelliti M.,5-7 6-3 7-5 6-7 6-4 ,5,4,Davidovich Fokina A.,198,32,361,1723,5.5,1.14
55905,US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Molcan A.,6-4 3-6 1-6 1-6  ,4,3,Ilkel C.,138,188,579,381,1.3,3.5
55906,US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Van De Zandschulp B.,2-6 3-6 6-4 7-5 6-3 ,5,4,Taberner C.,117,105,698,758,1.36,3.2
55907,US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Ruusuvuori E.,4-6 2-6 6-3 1-6  ,4,3,Majchrzak K.,66,114,1018,719,1.44,2.75
55908,US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Rinderknech A.,6-7 3-6 7-5 6-3 6-4 ,5,4,Kecmanovic M.,83,63,907,1050,2.0,1.8
55909,US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Popyrin A.,3-6 7-6 3-6 3-6  ,4,3,Albot R.,73,108,970,744,1.22,4.33
55910,US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Koepfer D.,6-4 3-6 4-6 6-3 6-4 ,5,4,Halys Q.,57,183,1175,394,1.4,3.0
55911,US Open,30/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Alcaraz C.,4-6 4-6 3-6   ,3,1,Norrie C.,55,29,1209,1975,2.75,1.44
55912,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Tiafoe F.,7-6 5-7 6-3 6-4  ,4,3,Eubanks C.,50,214,1312,325,1.2,4.5
55913,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Pella G.,7-6 3-6 2-6 2-6  ,4,3,Krajinovic F.,85,38,879,1589,3.5,1.3
55914,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Bautista Agut R.,6-3 6-4 6-0   ,3,1,Kyrgios N.,21,86,2405,878,1.57,2.37
55915,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Medvedev D.,4-6 3-6 1-6   ,3,1,Gasquet R.,2,79,9980,918,1.04,13.0
55916,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Opelka R.,7-6 6-4 6-4   ,3,1,Kwon S.W.,24,76,2206,949,1.3,3.5
55917,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Musetti L.,7-6 4-6 1-6 3-6  ,4,3,Nava E.,60,385,1081,115,1.4,3.0
55918,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Mcdonald M.,6-2 7-5 6-3   ,3,1,Goffin D.,61,30,1070,1933,1.4,3.0
55919,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Karatsev A.,5-7 6-1 3-6 2-6  ,4,3,Munar J.,25,65,2109,1022,1.25,4.0
55920,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Kudla D.,4-6 6-3 7-5 7-6  ,4,3,Djere L.,92,51,833,1307,1.53,2.5
55921,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Ramos-Vinolas A.,1-6 7-5 7-5 5-7 4-6 ,5,4,Pouille L.,48,133,1400,605,1.61,2.3
55922,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Harris L.,6-4 1-6 4-6 6-3 6-2 ,5,4,Khachanov K.,46,28,1443,2010,2.75,1.44
55923,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Nishikori K.,1-6 1-6 7-5 3-6  ,4,3,Caruso S.,56,113,1208,735,1.11,6.5
55924,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Escobedo E.,6-1 6-3 6-1   ,3,1,Cuevas P.,178,101,410,807,1.57,2.37
55925,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,4-6 5-7 2-6   ,3,1,Querrey S.,4,78,8240,943,1.04,13.0
55926,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Hurkacz H.,6-3 6-4 6-3   ,3,1,Gerasimov E.,13,82,3128,910,1.12,6.0
55927,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Bublik A.,0-6 6-4 2-6 1-6  ,4,3,Hanfmann Y.,37,134,1633,594,1.16,5.0
55928,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Seppi A.,2-6 7-5 6-4 2-6 7-6 ,5,4,Fucsovics M.,89,41,873,1549,5.0,1.16
55929,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Otte O.,7-6 5-7 6-7 6-7  ,4,3,Sonego L.,144,23,543,2227,3.4,1.33
55930,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Berrettini M.,7-6 7-6 6-3   ,3,1,Chardy J.,8,70,5533,994,1.1,7.0
55931,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Cressy M.,7-5 6-4 1-6 4-6 6-7 ,5,4,Carreno Busta P.,151,12,504,3325,7.0,1.1
55932,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Sinner J.,6-4 6-2 4-6 6-2  ,4,3,Purcell M.,16,191,2750,375,1.08,8.0
55933,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Shapovalov D.,2-6 2-6 3-6   ,3,1,Delbonis F.,10,47,3580,1407,1.1,7.0
55934,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Thompson J.,4-6 6-3 7-5 2-6 7-6 ,5,4,Mager G.,59,71,1090,990,1.33,3.4
55935,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Carballes Baena R.,6-7 2-6 6-1 3-6  ,4,3,Paul T.,95,54,819,1243,5.0,1.16
55936,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Moutet C.,6-4 7-5 7-6   ,3,1,Travaglia S.,88,100,873,811,1.61,2.3
55937,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,3-6 2-6 2-6   ,3,1,Coria F.,20,62,2503,1054,1.12,6.0
55938,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Griekspoor T.,2-6 7-6 4-6 6-4 7-5 ,5,4,Struff J.L.,121,52,675,1275,3.5,1.3
55939,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Sock J.,7-6 2-6 4-6 2-6  ,4,3,Nishioka Y.,184,69,393,1000,2.0,1.8
55940,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Johnson S.,5-7 7-6 7-6 6-3  ,4,3,Marterer M.,87,212,876,329,1.5,2.62
55941,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Ivashka I.,6-7 3-6 4-6   ,3,1,Sandgren T.,53,91,1250,833,1.25,4.0
55942,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Pospisil V.,2-6 3-6 6-1 6-3 7-6 ,5,4,Fognini F.,58,31,1125,1734,2.37,1.57
55943,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Svajda Z.,6-7 7-5 4-6 4-6  ,4,3,Cecchinato M.,716,81,32,911,2.75,1.44
55944,US Open,31/08/2021,Grand Slam,Outdoor,Hard,1st Round,5,Brooksby J.,7-5 6-2 5-7 6-3  ,4,3,Ymer M.,99,72,812,981,1.4,3.0
55945,US Open,01/09/2021,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,1-6 7-6 2-6 1-6  ,4,3,Rune H.,1,145,11113,541,1.01,23.0
55946,US Open,01/09/2021,Grand Slam,Outdoor,Hard,1st Round,5,Fritz T.,7-6 6-2 1-6 6-4  ,4,3,De Minaur A.,42,17,1540,2555,2.37,1.57
55947,US Open,01/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Rublev A.,6-7 7-6 1-6 1-6  ,4,3,Martinez P.,7,75,6400,950,1.04,13.0
55948,US Open,01/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Alcaraz C.,7-6 4-6 6-1 6-4  ,4,3,Rinderknech A.,55,83,1209,907,1.33,3.4
55949,US Open,01/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Molcan A.,3-6 6-3 6-1 2-6 4-6 ,5,4,Nakashima B.,138,84,579,893,3.5,1.3
55950,US Open,01/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Evans D.,6-4 7-6 2-6 6-3  ,4,3,Giron M.,27,64,2074,1037,1.8,2.0
55951,US Open,01/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Van De Zandschulp B.,6-3 4-6 3-6 4-6  ,4,3,Ruud C.,117,11,698,3455,8.0,1.08
55952,US Open,01/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Gojowczyk P.,2-6 6-4 2-6 7-5 6-4 ,5,4,Lajovic D.,141,40,563,1565,2.2,1.66
55953,US Open,01/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Laaksonen H.,6-3 6-7 2-6 4-6  ,4,3,Garin C.,130,19,613,2510,2.37,1.57
55954,US Open,01/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Andujar P.,6-4 6-3 6-1   ,3,1,Kohlschreiber P.,74,115,970,716,3.5,1.3
55955,US Open,01/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Bagnis F.,6-7 6-4 3-6 3-6  ,4,3,Trungelliti M.,80,198,913,361,1.72,2.1
55956,US Open,01/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Medvedev D.,6-4 6-1 6-2   ,3,1,Koepfer D.,2,57,9980,1175,1.02,17.0
55957,US Open,01/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Auger-Aliassime F.,6-7 3-6 2-6   ,3,1,Zapata Miralles B.,15,116,2828,702,1.11,6.5
55958,US Open,01/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Bautista Agut R.,6-1 6-3 6-2   ,3,1,Ruusuvuori E.,21,66,2405,1018,1.5,2.62
55959,US Open,01/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Tiafoe F.,1-6 2-6 5-7   ,3,1,Pella G.,50,85,1312,879,1.36,3.2
55960,US Open,02/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Schwartzman D.,7-6 6-3 6-4   ,3,1,Anderson K.,14,77,2980,948,1.44,2.75
55961,US Open,02/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Tsitsipas S.,3-6 4-6 7-6 0-6  ,4,3,Mannarino A.,3,44,8350,1469,1.05,11.0
55962,US Open,02/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Opelka R.,7-6 7-5 6-4   ,3,1,Musetti L.,24,60,2206,1081,1.22,4.33
55963,US Open,02/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Karatsev A.,6-3 6-3 5-7 6-7 1-6 ,5,4,Thompson J.,25,59,2109,1090,1.4,3.0
55964,US Open,02/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Basilashvili N.,7-6 6-3 7-5   ,3,1,Cressy M.,39,151,1578,504,1.44,2.75
55965,US Open,02/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Berrettini M.,6-7 6-4 4-6 3-6  ,4,3,Moutet C.,8,88,5533,873,1.12,6.0
55966,US Open,02/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Ivashka I.,6-3 6-4 7-6   ,3,1,Pospisil V.,53,58,1250,1125,1.22,4.33
55967,US Open,02/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Zverev A.,1-6 0-6 3-6   ,3,1,Ramos-Vinolas A.,4,48,8240,1400,1.02,17.0
55968,US Open,02/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Seppi A.,2-6 6-4 6-4 7-6  ,4,3,Hurkacz H.,89,13,873,3128,6.5,1.11
55969,US Open,02/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Otte O.,4-6 4-6 2-6   ,3,1,Kudla D.,144,92,543,833,2.37,1.57
55970,US Open,02/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Monfils G.,7-5 4-6 6-4 6-4  ,4,3,Johnson S.,20,87,2503,876,1.36,3.2
55971,US Open,02/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Harris L.,4-6 4-6 2-6   ,3,1,Escobedo E.,46,178,1443,410,1.25,4.0
55972,US Open,02/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Nishikori K.,7-6 6-3 6-7 2-6 6-3 ,5,4,Mcdonald M.,56,61,1208,1070,1.57,2.37
55973,US Open,02/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Sinner J.,3-6 6-7 7-6 4-6  ,4,3,Svajda Z.,16,716,2750,32,1.05,11.0
55974,US Open,02/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Sock J.,7-6 6-7 6-4 4-6 6-3 ,5,4,Bublik A.,184,37,393,1633,2.1,1.72
55975,US Open,02/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Brooksby J.,7-6 6-7 5-7 2-6  ,4,3,Fritz T.,99,42,812,1540,1.9,1.9
55976,US Open,03/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,6-2 6-3 6-2   ,3,1,Griekspoor T.,1,121,11113,675,1.01,26.0
55977,US Open,03/09/2021,Grand Slam,Outdoor,Hard,2nd Round,5,Shapovalov D.,6-7 3-6 0-6   ,3,1,Carballes Baena R.,10,95,3580,819,1.08,8.0
55978,US Open,03/09/2021,Grand Slam,Outdoor,Hard,3rd Round,5,Gojowczyk P.,3-6 6-3 6-1 6-4  ,4,3,Laaksonen H.,141,130,563,613,2.3,1.61
55979,US Open,03/09/2021,Grand Slam,Outdoor,Hard,3rd Round,5,Evans D.,6-4 6-3 3-6 4-6 6-7 ,5,4,Popyrin A.,27,73,2074,970,1.72,2.1
55980,US Open,03/09/2021,Grand Slam,Outdoor,Hard,3rd Round,5,Medvedev D.,6-0 6-4 6-3   ,3,1,Andujar P.,2,74,9980,970,1.01,23.0
55981,US Open,03/09/2021,Grand Slam,Outdoor,Hard,3rd Round,5,Alcaraz C.,3-6 6-4 6-7 6-0 6-7 ,5,4,Tsitsipas S.,55,3,1209,8350,4.5,1.2
55982,US Open,03/09/2021,Grand Slam,Outdoor,Hard,3rd Round,5,Schwartzman D.,6-4 6-3 6-3   ,3,1,Molcan A.,14,138,2980,579,1.2,4.5
55983,US Open,03/09/2021,Grand Slam,Outdoor,Hard,3rd Round,5,Van De Zandschulp B.,6-3 0-6 2-6 2-6  ,4,3,Bagnis F.,117,80,698,913,1.36,3.2
55984,US Open,04/09/2021,Grand Slam,Outdoor,Hard,3rd Round,5,Auger-Aliassime F.,6-3 6-4 4-6 3-6 6-3 ,5,4,Bautista Agut R.,15,21,2828,2405,2.0,1.8
55985,US Open,04/09/2021,Grand Slam,Outdoor,Hard,3rd Round,5,Tiafoe F.,6-4 3-6 6-7 6-4 1-6 ,5,4,Rublev A.,50,7,1312,6400,4.0,1.25
55986,US Open,04/09/2021,Grand Slam,Outdoor,Hard,3rd Round,5,Berrettini M.,6-7 6-2 6-4 2-6 6-3 ,5,4,Ivashka I.,8,53,5533,1250,1.44,2.75
55987,US Open,04/09/2021,Grand Slam,Outdoor,Hard,3rd Round,5,Otte O.,3-6 4-6 6-2 5-7  ,4,3,Seppi A.,144,89,543,873,1.72,2.1
55988,US Open,04/09/2021,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,6-7 6-3 6-3 6-2  ,4,3,Nishikori K.,1,56,11113,1208,1.03,15.0
55989,US Open,04/09/2021,Grand Slam,Outdoor,Hard,3rd Round,5,Sinner J.,6-7 2-6 6-4 6-4 4-6 ,5,4,Monfils G.,16,20,2750,2503,1.57,2.37
55990,US Open,04/09/2021,Grand Slam,Outdoor,Hard,3rd Round,5,Brooksby J.,6-2 3-6 2-6 6-3 6-3 ,5,4,Karatsev A.,99,25,812,2109,1.72,2.1
55991,US Open,05/09/2021,Grand Slam,Outdoor,Hard,3rd Round,5,Harris L.,4-6 4-6 4-6   ,3,1,Shapovalov D.,46,10,1443,3580,2.5,1.53
55992,US Open,05/09/2021,Grand Slam,Outdoor,Hard,3rd Round,5,Opelka R.,7-6 6-3 6-4   ,3,1,Basilashvili N.,24,39,2206,1578,1.53,2.5
55993,US Open,05/09/2021,Grand Slam,Outdoor,Hard,4th Round,5,Van De Zandschulp B.,3-6 4-6 7-5 7-5 1-6 ,5,4,Schwartzman D.,117,14,698,2980,4.0,1.25
55994,US Open,05/09/2021,Grand Slam,Outdoor,Hard,4th Round,5,Medvedev D.,6-3 6-4 6-3   ,3,1,Evans D.,2,27,9980,2074,1.03,15.0
55995,US Open,05/09/2021,Grand Slam,Outdoor,Hard,4th Round,5,Alcaraz C.,7-5 1-6 7-5 2-6 0-6 ,5,4,Gojowczyk P.,55,141,1209,563,1.22,4.33
55996,US Open,06/09/2021,Grand Slam,Outdoor,Hard,4th Round,5,Auger-Aliassime F.,4-6 6-2 7-6 6-4  ,4,3,Tiafoe F.,15,50,2828,1312,1.57,2.37
55997,US Open,06/09/2021,Grand Slam,Outdoor,Hard,4th Round,5,Zverev A.,4-6 4-6 6-7   ,3,1,Sinner J.,4,16,8240,2750,1.16,5.0
55998,US Open,06/09/2021,Grand Slam,Outdoor,Hard,4th Round,5,Harris L.,6-7 6-4 6-1 6-3  ,4,3,Opelka R.,46,24,1443,2206,1.8,2.0
55999,US Open,06/09/2021,Grand Slam,Outdoor,Hard,4th Round,5,Berrettini M.,4-6 6-3 3-6 2-6  ,4,3,Otte O.,8,144,5533,543,1.11,6.5
56000,US Open,07/09/2021,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,1-6 6-3 6-2 6-2  ,4,3,Brooksby J.,1,99,11113,812,1.03,15.0
56001,US Open,07/09/2021,Grand Slam,Outdoor,Hard,Quarterfinals,5,Medvedev D.,3-6 0-6 6-4 5-7  ,4,3,Van De Zandschulp B.,2,117,9980,698,1.02,19.0
56002,US Open,08/09/2021,Grand Slam,Outdoor,Hard,Quarterfinals,5,Zverev A.,7-6 6-3 6-4   ,3,1,Harris L.,4,46,8240,1443,1.12,6.0
56003,US Open,09/09/2021,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,7-5 2-6 2-6 3-6  ,4,3,Berrettini M.,1,8,11113,5533,1.1,7.0
56004,US Open,10/09/2021,Grand Slam,Outdoor,Hard,Semifinals,5,Medvedev D.,6-4 7-5 6-2   ,3,1,Auger-Aliassime F.,2,15,9980,2828,1.16,5.0
56005,US Open,11/09/2021,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,6-4 2-6 4-6 6-4 2-6 ,5,4,Zverev A.,1,4,11113,8240,1.4,3.0
56006,US Open,12/09/2021,Grand Slam,Outdoor,Hard,The Final,5,Medvedev D.,6-4 6-4 6-4   ,3,1,Djokovic N.,2,1,9980,11113,3.0,1.4
56007,Open de Moselle,20/09/2021,ATP250,Indoor,Hard,1st Round,3,Sonego L.,3-6 2-6    ,2,2,Fucsovics M.,24,41,2090,1459,2.1,1.72
56008,Open de Moselle,20/09/2021,ATP250,Indoor,Hard,1st Round,3,Pospisil V.,6-3 6-4    ,2,2,Barrere G.,66,151,990,493,1.61,2.3
56009,Open de Moselle,20/09/2021,ATP250,Indoor,Hard,1st Round,3,Basilashvili N.,3-6 6-7    ,2,2,Mager G.,36,78,1556,925,1.36,3.2
56010,Open de Moselle,21/09/2021,ATP250,Indoor,Hard,1st Round,3,Ymer M.,7-5 6-3    ,2,2,Struff J.L.,75,55,960,1208,2.2,1.66
56011,Open de Moselle,21/09/2021,ATP250,Indoor,Hard,1st Round,3,Giron M.,6-3 6-7 4-6   ,3,4,Rinderknech A.,69,74,982,965,2.37,1.57
56012,Open de Moselle,21/09/2021,ATP250,Indoor,Hard,1st Round,3,Kohlschreiber P.,7-6 6-3    ,2,2,Cecchinato M.,107,83,736,896,1.3,3.5
56013,Open de Moselle,21/09/2021,ATP250,Indoor,Hard,1st Round,3,Khachanov K.,6-4 1-6 3-6   ,3,4,Muller A.,27,203,1965,324,1.16,5.0
56014,Open de Moselle,21/09/2021,ATP250,Indoor,Hard,1st Round,3,Rune H.,6-0 6-0    ,2,2,Zapata Miralles B.,133,119,589,661,1.57,2.37
56015,Open de Moselle,21/09/2021,ATP250,Indoor,Hard,1st Round,3,Davidovich Fokina A.,7-6 6-7 2-6   ,3,4,Simon G.,45,99,1415,764,1.33,3.4
56016,Open de Moselle,21/09/2021,ATP250,Indoor,Hard,1st Round,3,Murray A.,4-6 6-3 6-2   ,3,4,Humbert U.,113,26,706,2045,2.3,1.61
56017,Open de Moselle,22/09/2021,ATP250,Indoor,Hard,1st Round,3,Gojowczyk P.,2-6 6-3 4-6   ,3,4,Hoang A.,101,155,758,466,1.44,2.75
56018,Open de Moselle,22/09/2021,ATP250,Indoor,Hard,1st Round,3,Pouille L.,3-6 6-4 6-4   ,3,4,Schnur B.,142,233,540,278,1.36,3.2
56019,Open de Moselle,22/09/2021,ATP250,Indoor,Hard,2nd Round,3,Rune H.,7-6 4-6 4-6   ,3,4,Sonego L.,133,24,589,2090,2.5,1.53
56020,Open de Moselle,22/09/2021,ATP250,Indoor,Hard,2nd Round,3,Murray A.,6-3 6-3    ,2,2,Pospisil V.,113,66,706,990,1.61,2.3
56021,Open de Moselle,22/09/2021,ATP250,Indoor,Hard,2nd Round,3,Carreno Busta P.,5-7 2-6    ,2,2,Ymer M.,16,75,2650,960,1.44,2.75
56022,Open de Moselle,23/09/2021,ATP250,Indoor,Hard,2nd Round,3,Giron M.,7-5 7-6    ,2,2,De Minaur A.,69,21,982,2218,2.37,1.57
56023,Open de Moselle,23/09/2021,ATP250,Indoor,Hard,2nd Round,3,Gojowczyk P.,3-6 6-7    ,2,2,Khachanov K.,101,27,758,1965,3.2,1.36
56024,Open de Moselle,23/09/2021,ATP250,Indoor,Hard,2nd Round,3,Hurkacz H.,6-2 6-3    ,2,2,Pouille L.,13,142,3128,540,1.36,3.2
56025,Open de Moselle,23/09/2021,ATP250,Indoor,Hard,2nd Round,3,Monfils G.,6-7 4-6    ,2,2,Kohlschreiber P.,20,107,2233,736,1.36,3.2
56026,Open de Moselle,23/09/2021,ATP250,Indoor,Hard,2nd Round,3,Basilashvili N.,0-6 6-4 7-6   ,3,4,Davidovich Fokina A.,36,45,1556,1415,1.61,2.3
56027,Open de Moselle,24/09/2021,ATP250,Indoor,Hard,Quarterfinals,3,Gojowczyk P.,6-3 1-6 3-6   ,3,4,Giron M.,101,69,758,982,1.8,2.0
56028,Open de Moselle,24/09/2021,ATP250,Indoor,Hard,Quarterfinals,3,Hurkacz H.,7-6 6-3    ,2,2,Murray A.,13,113,3128,706,1.66,2.2
56029,Open de Moselle,24/09/2021,ATP250,Indoor,Hard,Quarterfinals,3,Monfils G.,3-6 3-6    ,2,2,Basilashvili N.,20,36,2233,1556,1.5,2.62
56030,Open de Moselle,24/09/2021,ATP250,Indoor,Hard,Quarterfinals,3,Carreno Busta P.,6-4 3-6 6-4   ,3,4,Rune H.,16,133,2650,589,1.5,2.62
56031,Open de Moselle,25/09/2021,ATP250,Indoor,Hard,Semifinals,3,Hurkacz H.,4-6 6-7    ,2,2,Gojowczyk P.,13,101,3128,758,1.36,3.2
56032,Open de Moselle,25/09/2021,ATP250,Indoor,Hard,Semifinals,3,Carreno Busta P.,7-5 7-6    ,2,2,Monfils G.,16,20,2650,2233,1.8,2.0
56033,Open de Moselle,26/09/2021,ATP250,Indoor,Hard,The Final,3,Hurkacz H.,6-7 3-6    ,2,2,Carreno Busta P.,13,16,3128,2650,1.9,1.9
56034,Astana Open,20/09/2021,ATP250,Indoor,Hard,1st Round,3,Skatov T.,7-6 4-6 6-1   ,3,4,Seppi A.,280,87,211,868,3.5,1.3
56035,Astana Open,20/09/2021,ATP250,Indoor,Hard,1st Round,3,Munar J.,3-6 6-7    ,2,2,Vesely J.,71,88,975,860,2.5,1.53
56036,Astana Open,20/09/2021,ATP250,Indoor,Hard,1st Round,3,Kecmanovic M.,6-4 6-2    ,2,2,Verdasco F.,60,134,1025,564,1.4,3.0
56037,Astana Open,20/09/2021,ATP250,Indoor,Hard,1st Round,3,Djere L.,4-6 6-3 4-6   ,3,4,Galan D.E.,49,108,1322,735,1.61,2.3
56038,Astana Open,21/09/2021,ATP250,Indoor,Hard,1st Round,3,Ivashka I.,6-2 6-4    ,2,2,Ymer E.,52,169,1305,431,1.2,4.5
56039,Astana Open,21/09/2021,ATP250,Indoor,Hard,1st Round,3,Musetti L.,4-6 6-2 4-6   ,3,4,Polmans M.,57,165,1108,437,1.36,3.2
56040,Astana Open,21/09/2021,ATP250,Indoor,Hard,1st Round,3,Millman J.,3-6 6-1 6-4   ,3,4,Popko D.,48,188,1350,363,1.44,2.75
